"Mouse Snap Trap Killing Device",LAG-REC-82857,"Mouse Snap Trap Killing Devices<br><em>(For use with our Traprite cardboard traps, or by themselves!)</em><br>&#13;
· 72 snap traps per case <br><strong>Regular Price: $77.76<br><font color=""#FF0000"">Sale Price: $66.96</font></strong><br><br>&#13;
These snap traps are designed for killing mice quickly and efficiently. You can use these traps by themselves, or with our <a href=""http://www.cleanfreak.com/Qstore/p001886.htm"">Anstar pet safe mouse killing tunnel</a>, or our <a href=""http://www.cleanfreak.com/Qstore/p001888.htm"">mice killing snap trap cardboard box</a>. These box traps keep the mouse and snap trap contained for easy disposal. Great for restaurants, commercial, and even residential settings. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000237.htm"">mouse &amp; rat killing traps</a> for other rodent control solutions.<br><br><div align=""center""><a href=""http://www.cleanfreak.com/Qstore/c000237.htm""><img src=""http://www.cleanfreak.com/Qimages/trap_box_illustrations.jpg"" alt=""Mouse, rodent, &amp; rat traps"" width=""535"" height=""125"" border=""0"" title=""Mouse, rodent, &amp; rat traps""></a></div>"
"Rat Killing Snap Traps",ANS-2210,"Rat Killing Snap Traps<br><em>(For use with our Traprite cardboard traps, or by themselves!)</em><br>&#13;
· 12 snap traps per case <br><strong>Regular Price: $37.00<br><font color=""#FF0000"">Sale Price: $27.69</font></strong><br><br>&#13;
These rat killing snap traps kill the rat or rodent instantly. When used with our <a href=""http://www.cleanfreak.com/Qstore/p001891.htm"">rat trapping &amp; killing box</a>, our <a href=""http://www.cleanfreak.com/Qstore/p001890.htm"">rat cardboard killing station</a>, or our <a href=""http://www.cleanfreak.com/Qstore/p001887.htm"">rat snap trap killing tunnel</a>, you can dispose of the carcass without the worry of spreading disease or rodenticide. Just throw throw the cardboard box and snap trap away. If you need to reuse the trap or cardboard box, you can. Great for any setting, including commercial kitchens, hotels, and manufacturing facilities. For other options, please take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000237.htm"">mouse &amp; rat killing traps</a> for other rodent control solutions.<br><br><div align=""center""><a href=""http://www.cleanfreak.com/Qstore/c000237.htm""><img src=""http://www.cleanfreak.com/Qimages/trap_box_illustrations.jpg"" alt=""Mouse, rodent, &amp; rat traps"" width=""535"" height=""125"" border=""0"" title=""Mouse, rodent, &amp; rat traps""></a></div>"
"18 inch Black Floor Stripping Pads",AME-400118,"18 inch Trusted Clean Black Floor Stripping Pads<br><em>(For long lasting, heavy duty stripping!)</em><br>   &#13;
· 5 strip pads per case<br>&#13;
· For use w/ 175 - 350 rpm floor scrubbers<br><strong>Regular Price: $29.99<br><font color=""#FF0000"">Sale Price: $21.20</font></strong><br><br>&#13;
These 18 inch black wax stripping pads are part of our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000105.htm"">floor stripping pads</a>, which include different sizes, and different grits. These specific size pads are used either with our <a href=""http://www.cleanfreak.com/Qstore/p001380.htm"">36"" ride on scrubber</a>, or our <a href=""http://www.cleanfreak.com/Qstore/p001892.htm"">Viper Fang 18C electric scrubber</a>. They will remove most wax finishes in one pass when used with the proper <a href=""http://www.cleanfreak.com/Qstore/c000010.htm"">stripping solution</a>. We recommend taking a look at our <a href=""http://www.cleanfreak.com/procedures/stripping-a-floor.htm"">floor stripping procedures</a> if you're a newbie, and need hints and tips on how to properly strip a floor."
"18 inch Red Light Duty Scrub Pads",AME-404418,"18 inch Trusted Clean Red Light Duty Floor Scrubbing Pads<br><em>(For dry/spray buffing or light scrubbing!)</em><br>&#13;
· 5 buff/scrub pads per case<br>&#13;
· For use w/ 175 - 350 rpm floor scrubbers<br><strong>Regular Price: $29.99<br><font color=""#FF0000"">Sale Price: $21.20</font></strong><br><br> &#13;
These 18 inch red pads comes in packs of 5, and are only part of our complete <a href=""http://www.cleanfreak.com/Qstore/c000219.htm"">floor scrubbing pad</a> section. We also offer blue and green scrub pads for more heavy duty scrub situations.  These particular pads fit directly onto our <a href=""http://www.cleanfreak.com/Qstore/p001892.htm"">Viper 18"" electric auto scrubber</a>, and are great for scrubbing commercial floors everyday.  Great for supermarkets, retail stores, and hospitals! We recommend taking a look at our <a href=""http://www.cleanfreak.com/procedures/automatic-floor-scrubbing.htm"">auto scrubbing procedures</a> for proper steps in scrubbing your particular floor."
"18 inch Blue Auto Scrubber Floor Pads",AME-400418,"18 inch Trusted Clean Blue Auto Scrubber Pad<br><em>(Wet medium duty scrubbing pad!)</em><br>&#13;
· 5 scrub pads per case<br>&#13;
· For use w/ 175 - 350 rpm floor scrubbers<br><strong>Regular Price: $29.99<br><font color=""#FF0000"">Sale Price: $21.20</font></strong><br><br>&#13;
These 18 inch scrub pads are used for medium soiled floors. They are used exclusively on our <a href=""http://www.cleanfreak.com/Qstore/p001892.htm"">Viper Fang 18C floor scrubber</a> and our <a href=""http://www.cleanfreak.com/Qstore/p001380.htm"">IPC Eagle 36"" rider scrubber</a>. When using a blue pad, we recommend using one of our <a href=""http://www.cleanfreak.com/Qstore/c000224.htm"">floor cleaning degreasers</a> to removing those real heavy soils. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000219.htm"">floor scrubbing pads</a> for other scrubbing options. Take a look at our <a href=""http://www.cleanfreak.com/procedures/automatic-floor-scrubbing.htm"">auto floor scrubbing procedure</a> for the most efficient way to clean your floors with an auto scrubber."
"18 inch Green Heavy Duty Floor Scrub Pad",AME-400318,"18 inch Trusted Clean Green Heavy Duty Floor Scrub Pads<br><em>(Wet heavy duty scrubbing pad!)</em><br>&#13;
· 5 scrub pads per case<br>&#13;
· For use w/ 175 - 350 rpm floor scrubbers<br><strong>Regular Price: $29.99<br><font color=""#FF0000"">Sale Price: $21.20</font></strong><br><br>&#13;
We offer 3 different grades of <a href=""http://www.cleanfreak.com/Qstore/c000219.htm"">floor scrubbing pads</a>. These green pads are the most aggressive scrubbing pads that we have to offer, before you actually get to <a href=""http://www.cleanfreak.com/Qstore/c000105.htm"">floor stripping pads</a>. We definitely recommend using a <a href=""http://www.cleanfreak.com/Qstore/c000224.htm"">floor cleaning degreaser</a> when using these green pads. These two together will remove almost anything that can be removed from your floor.  These 18 inch pads fit onto the bottom of our <a href=""http://www.cleanfreak.com/Qstore/p001892.htm"">Viper 18 inch electric scrubber</a>, and make your life a lot easier by cleaning at an industrial rating!"
"Green Eco-Friendly Carpet Scrub Bonnet",GOL-ASP17M,"Trusted Clean 17"" Eco-Friendly Microfiber Carpet Cleaning Bonnet<br><em>(For scrubbing heavily soiled carpets)</em><br>&#13;
· Fits all 17"" floor buffers<br><strong>Regular Price: $41.48<br><font color=""#FF0000"">Sale Price: $25.20</font></strong><br><br>&#13;
These eco-friendly carpet scrubbing bonnets use less water and chemicals than our typical <a href=""http://www.cleanfreak.com/Qstore/c000176.htm"">carpet bonnets</a>. They are highly absorbent, leaving carpets to dry faster. Each gray bonnet has rows of blue polyester scrubbing fibers evenly distributed throughout it. These rows are excellent for scrubbing and cleaning heavily soiled carpets. These eco-friendly green bonnets last longer than most conventional bonnets. They are even stronger than the typical <a href=""http://www.cleanfreak.com/Qstore/p000851.htm"">17 inch Carpet Cleaning Bonnet</a>s with green stripes that you're used to. We also have a <a href=""http://www.cleanfreak.com/Qstore/p001258.htm"">microfiber washing machine</a> that you can leave on site to wash these bonnets, if you are consistently scrubbing carpets in a facility. You can safely wash each bonnet approximately 40 - 50 times before they need to be thrown away and replaced.<br><br>&#13;
We recommend taking a look at our <a href=""http://www.cleanfreak.com/procedures/carpet-bonnet-scrubbing.htm"">carpet bonnet scrubbing procedure</a> for hints and tips on how to properly scrub a carpet with a bonnet. For instance, it is best to have several bonnets on hand to easily switch between them, once one becomes dirty. It is a good idea to let them soak in a bucket before using them, so they are thoroughly saturated when they come in contact with the carpet."
"20 inch Green Microfiber Bonnet",GOL-ASP19M,"Trusted Clean Green Eco-Friendly Microfiber Carpet Scrubbing Bonnet<br><em>(For scrubbing heavily soiled carpets)</em><br>&#13;
· Fits all 20"" floor buffers<br><strong>Regular Price: $45.48<br><font color=""#FF0000"">Sale Price: $27.76</font></strong><br><br>&#13;
These eco-friendly carpet scrubbing bonnets last longer than most conventional <a href=""http://www.cleanfreak.com/Qstore/c000176.htm"">carpet bonnets</a>, plus they use less water and chemicals. They are considered eco-friendly because of the microfiber material they are made of, which makes them highly absorbent and allows you to use less chemicals while cleaning. This also leaves less chemicals and water in the carpet, allowing it to dry faster. Each bonnet has rows of polyester scrubbing fibers evenly distributed throughout it, which makes it excellent for scrubbing heavily soiled carpets. These 19"" bonnets will fit any of our 20"" floor machines, which are approved for scrubbing carpets, that can be found in our <a href=""http://www.cleanfreak.com/Qstore/c000080.htm"">rotary floor scrubbing buffers</a> category.<br><br> &#13;
Each bonnet is gray with stripes of blue agitation strips that are designed to be even more aggressive than the standard <a href=""http://www.cleanfreak.com/Qstore/p000852.htm"">19"" carpet bonnets with green agitation strips</a>. When the bonnet becomes to saturated with soil to continue to clean, either flip over and use the other side, or change out for a new one. You can wash each bonnet approximately 40 - 50 times before it needs to be replaced.<br><br>&#13;
For complete instructions on how to properly scrub a carpet, please take a look at our <a href=""http://www.cleanfreak.com/procedures/carpet-bonnet-scrubbing.htm"">carpet bonnet scrubbing procedures</a>."
"24 inch Automatic Scrubber Pad Drivers",EAG-SPPV01233,"24"" Automatic Scrubber Pad Drivers<br><em>(For 24"" walk behind auto scrubbers)</em><br>&#13;
· 2 pad drivers required<br>&#13;
· Fits our <a href=""http://www.cleanfreak.com/Qstore/performer-24B-industrial-scrubber.htm"">Performer 24"" floor scrubber</a><br><strong>Regular Price $161.00<br><font color=""#FF0000"">Sale Price: $139.00</font></strong><br><br>&#13;
These pad drivers are actually 12"" in diameter, and fit onto our <a href=""http://www.cleanfreak.com/Qstore/performer-24B-industrial-scrubber.htm"">CleanFreak® ""Performer 24"" industrial floor scrubber</a>. There are 2 required. You can use some of our <a href=""http://www.cleanfreak.com/Qstore/p001195.htm"">12"" commercial strip pads</a>, or any of our <a href=""http://www.cleanfreak.com/Qstore/p001190.htm"">12"" red</a>, <a href=""http://www.cleanfreak.com/Qstore/p001198.htm"">12"" blue</a>, or <a href=""http://www.cleanfreak.com/Qstore/p001201.htm"">12"" green top layer scrub pads</a> to offer many different types of floor maintenance to your customer.<br><br>&#13;
Please be aware that even though this pad driver <i>looks</i> like a floor brush <b>it is not a scrubbing brush</b>.  It is really just a pad holder to hold a scrubbing or polishing pad to the underside of your floor scrubber.  The locking nut in the middle of this driver is an indication that it's not for use directly on the floor.<br><br><img src=""http://www.cleanfreak.com/Qimages/24-inch-pad-driver-warning.jpg"" alt=""24 inch auto scrubber pad driver warning"" title=""24 inch auto scrubber pad driver warning"" width=""575"" height=""308"">"
"12 inch Nylon Auto Floor Scrub Brushes",EAG-SPPV00428,"CleanFreak® 12"" Nylon Everyday Scrub Brushes<br><em>(For 24"" walk behind scrubbers)</em><br>&#13;
· 2 brushes required<br>&#13;
· Fits our <a href=""http://www.cleanfreak.com/Qstore/performer-24B-industrial-scrubber.htm"">Performer 24"" wide area scrubber</a><br><strong>Regular Price: $84.00<br><font color=""#FF0000"">Sale Price: $72.00</font></strong><br><br>&#13;
These nylon brushes will last the longest &#13;
of all types of our <a href=""http://www.cleanfreak.com/Qstore/c000163.htm"">automatic floor scrubbing brushes</a>. They are typically used with our <a href=""http://www.cleanfreak.com/Qstore/performer-24B-industrial-scrubber.htm"">Performer 24  industrial floor scrubber</a> for everyday scrubbing.  If you are looking for a more aggressive set of brushes, please take a look at our <a href=""http://www.cleanfreak.com/Qstore/p001183.htm"">12"" tynex brushes</a>.<br><br><font color=""#0000FF""><u><strong>Caring for your Nylon Brush:</strong></u></font><br>&#13;
Rinse your Nylon Scrub Brush with hot water for 5 to 10 minutes to help the nylon recover its form."
"Viper 8 inch Aluminum Carpet Wand",VIP-WAND8,"8 inch Viper Spotter Carpet Extraction Wand<br><em>(For use with the <a href=""http://www.cleanfreak.com/Qstore/p001898.htm"">Viper Wolf spotter</a>)</em><br><strong>Regular Price: $261.35<br><font color=""#FF0000"">Sale Price: $160.85</font></strong><br><br>&#13;
This wand is manufactured exclusively for use with our <a href=""http://www.cleanfreak.com/Qstore/p001898.htm"">Viper Wolf carpet grooming spotter</a>. The wand is 60"" long and constructed from aluminum, so it is lightweight, and easy for any operator to use. It has an 8"" plastic clear head, allowing you to see exactly what you're extracting from the carpet when you're cleaning. Comes with a single jet and covers an 8"" cleaning path on each swipe with the wand. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000231.htm"">carpet extractor hoses &amp; drag wands</a> for other options on different machines."
"12 inch Drag Wand Viper Carpet Scrubber",VIP-WAND12,"12 inch Viper Carpet Scrubber Drag Wand<br><em>(For use with the <a href=""http://www.cleanfreak.com/Qstore/p001894.htm"">Viper Slider carpet scrubber</a>)</em><br><strong>Regular Price: $568.98<br><font color=""#FF0000"">Sale Price: $325.15</font></strong><br><br>&#13;
This 12"" wand by Viper is made exclusively to be used with our <a href=""http://www.cleanfreak.com/Qstore/p001894.htm"">Viper Slider carpet scrubbing extractor</a>. The wand expands the use of the Slider, letting you clean under immoveable objects, and into tight corners. It is a wand made from stainless steel, and comes with a moveable handle for operator comfort. The two twist out spray jets allow you to easily remove them and clean them with a <a href=""http://www.cleanfreak.com/Qstore/p001223.htm"">deliming solution</a> to remove build up. The 12"" drag wand need to be attached top the self-contained extractor with our <a href=""http://www.cleanfreak.com/Qstore/p001917.htm"">15' Viper extractor recovery/solution hose</a>. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000231.htm"">carpet extractor hoses &amp; drag wands</a> for other options on this, and many other machines."
"Viper Carpet Scrubber Plastic Hand Tool",VIP-VV91559,"3.5 inch Viper Carpet Scrubber Plastic Hand Tool <br><em>(For use with the <a href=""http://www.cleanfreak.com/Qstore/p001894.htm"">Viper Slider carpet scrubber</a>)</em><br><strong>Regular Price: $122.85<br><font color=""#FF0000"">Sale Price: $81.90</font></strong><br><br>&#13;
This 3.5"" hand tool needs to be used with the <a href=""http://www.cleanfreak.com/Qstore/p001917.htm"">Viper 15' vacuum recovery &amp; solution hose line</a>, which connects directly to the <a href=""http://www.cleanfreak.com/Qstore/p001894.htm"">Viper Slider self-contained carpet scrubber</a>. This tool makes cleaning upholstery a breeze and makes your wide area carpet scrubber a much more versatile tool. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000167.htm"">upholstery tools</a> or our <a href=""http://www.cleanfreak.com/Qstore/p001915.htm"">12"" Viper Slider drag wand</a> for other options."
"15 foot Viper Vacuum & Solution Hose",VIP-VV67703A-VV67704A,"15 foot Viper Vacuum &amp; Solution Hose<br><em>(For use with the <a href=""http://www.cleanfreak.com/Qstore/p001898.htm"">Viper Wolf spotter</a> &amp; <a href=""http://www.cleanfreak.com/Qstore/p001894.htm"">Viper Slider carpet scrubber</a>)</em><br><strong>Regular Price: $242.90<br><font color=""#FF0000"">Sale Price: $138.80</font></strong><br><br>&#13;
This 15' foot vacuum/solution hose is made specifically to be used with the <a href=""http://www.cleanfreak.com/Qstore/p001898.htm"">Viper Wolf spotter</a> and the <a href=""http://www.cleanfreak.com/Qstore/p001894.htm"">Viper Slider carpet extracting scrubber</a>.  This allows you to use either the <a href=""http://www.cleanfreak.com/Qstore/p001914.htm"">8"" Viper drag wand</a>, the <a href=""http://www.cleanfreak.com/Qstore/p001915.htm"">12"" Viper drag wand</a>, or the <a href=""http://www.cleanfreak.com/Qstore/p001916.htm"">3.5"" Viper upholstery tool</a> for cleaning in difficult to reach areas. For other hose and large tools options, check out our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000231.htm"">hoses and carpet drag wands for extractors</a>, or for smaller options,  please check out out our <a href=""http://www.cleanfreak.com/Qstore/c000167.htm"">upholstery tools and accessories</a> section."
"Upholstery Tool for Carpet Scrubber",EDI-358AC,"Upholstery Tool for Carpet Scrubbing Extractor<br><em>(For use with the <a href=""http://www.cleanfreak.com/Qstore/p001283.htm"">Trusted Clean Pro 7</a>)</em><br>&#13;
· 1-1/2"" vacuum hose diameter<br>&#13;
· 15' solution &amp; recovery hose<br><strong>Regular Price: $292.00<br><font color=""#FF0000"">Sale Price: $225.75</font></strong><br><br>&#13;
This upholstery tool has a see-through window for the sole purpose of letting you know when you've pulled all the soap, or solution out of the upholstery that you're cleaning. It comes with a convenient carry bag, and attaches directly to the back of our <a href=""http://www.cleanfreak.com/Qstore/p001283.htm"">Trusted Clean 7 gallon professional extractor</a>. The tool is attached to a 15' solution &amp; recovery hose for extended coverage of upholstery cleaning. Reaches into hard to reach areas, clean stairs, and excels at cleaning furniture. The hand tool has an enclosed spray system, which ensures there is no overspray what-so-ever!<br><br>&#13;
For other tools that fit specific niches, please take a look at our full line of <a href=""http://www.cleanfreak.com/Qstore/c000167.htm"">carpet extractor upholstery tools</a>."
"Clorox Germicidal Disinfecting Wipes",SAA-5242076,"Clorox® Germicidal Disinfectant Wipes<br><em>(Effective against MRSA &amp; HIV-1!)</em><br>&#13;
· 6 canisters of 70 wipes each<br>&#13;
· Wipe size: 7"" x 8""<br><strong>Regular Price: $85.69<br><font color=""#FF0000"">Sale Price: $67.29</font></strong><br><br><strong><font color=""0000FF"">Click here for a copy of the <a href=""http://www.cleanfreak.com/MSDS/clorox-germicidal-wipes-msds.pdf"" target=""_blank"">Clorox Germicidal Wipes MSDS sheet</a>.</font></strong><br><br>&#13;
These germicidal wipes from Clorox® are great for disinfecting exercise equipment, hands, counters, tables, and electronic equipment. They were designed to be used in a setting where disease, germs, and bacteria, can not be spread, like a hospital, health care facility, or workout gym. We also carry the <a href=""http://www.cleanfreak.com/Qstore/p000247.htm"">Clorox® MRSA Disinfecting Germicidal Spray</a> that lists  specific kill times and bacteria that this product kills. Most bacteria require a 30 second dwell time for effective kill rates. <br><br>&#13;
These germicidal wipes, by Clorox, carry a one-year shelf-stable, and are bleach based. It is an EPA registered product. Always read and follow precautions and usage directions before using this product. Always store wipes out of the reach of children. Please take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000055.htm"">disinfectant sprays</a> and <a href=""http://www.cleanfreak.com/Qstore/c000249.htm"">disinfectant wipes</a> for other options.<br><br><font color=""0000FF""><u><strong>Specifications:</strong></u></font><br><strong>Manufacturer:</strong> Clorox®<br><strong>Product:</strong> Wipes<br><strong>Packaging:</strong> 70 wipes/container, 6 containers/case (420 wipes)<br><strong>Wipe Size:</strong> 7"" x 8""<br><strong>Color:</strong> White<br><strong>Form:</strong> Ready-to-use non-woven wipe<br><strong>Scent:</strong> Fruity, floral bleach"
"Cobalt Food Grade Blue Nitrile Gloves",HIG-N271-N274,"High Five Cobalt Nitrile Food Grade Gloves<br><em>(1000 powder-free 4.0 mil gloves per case)</em><br><strong>Regular Price: $113.00<br><font color=""#FF0000"">Sale Price: $80.71</font></strong><br><br>&#13;
These High Five food grade Cobalt® Nitrile gloves are rated for industrial food grade use. They are 4.0 mil at the palm, powder free, and 9.5 inches long. The textured finish allows the user to really ""grip"" whatever it is they are holding. The soft stretchy formula provides a superior fit and feel. Ideal for jobs that require exceptional tactile sensitivity. Durable and puncture-resistant, these gloves excel for use in wet or dry conditions. Take a look at our complete line of our <a href=""http://www.cleanfreak.com/Qstore/c000191.htm"">nitrile safety gloves</a> for other options. High Five Cobalt Nitrile Gloves are the highest quality nitrile industrial food grade gloves on the market! These gloves are packed 100 box, and 10 boxes per case.<br><br><font color=""#0000FF""><u><strong>Features:</strong></u></font><br>&#13;
· 4.0 AQL (acceptable quality level), which means 4 gloves or less out 100 tested had holes in them.<br>&#13;
· No MBTs, Thiurams used in the manufacturing process.<br>&#13;
· Complies with FDA Biocompatibility Guidance for Medical Devices.<br>&#13;
· Passes viral penetration test (ASTM F1671).<br>&#13;
· 510K / Approved for medical use (exam).<br>&#13;
· Component materials comply with FDA regulations for food contact.<br><br><font color=""#0000FF""><u><strong>Specifications:</strong></u></font><br><strong>Finish:</strong> Textured<br><strong>Cuff:</strong> Beaded<br><strong>Type:</strong> Ambidextrous, non-sterile<br><strong>Thickness:</strong> 4.0 mil palm, 4.5 mil fingers, 4.0 mil cuff<br><strong>Tensile Strength:</strong> 19 Mpa (minimum)<br><strong>Elasticity/Elongation:</strong> 600% (minimum)"
"High Five Nitrile Exam Gloves",HIG-N850-N855,"High Five Nitrile Exam Gloves<br><em>(1000 powder-free 4.0 mil gloves per case)</em><br><strong>Regular Price: $112.00<br><font color=""#FF0000"">Sale Price: $80.00</font></strong><br><br>&#13;
These High Five nitrile exam gloves provide superior puncture and chemical resistance. This is why they have been approved for medical and exam use. Take a look at our complete line of our <a href=""http://www.cleanfreak.com/Qstore/c000191.htm"">High Five safety &amp; exam nitrile gloves</a> for other options. The High Five is a superior glove because of it's soft and stretchy feel, yet gives a superior fit for excelled performance. The latex-free construction offers protection without the risk of allergic reactions associated with latex proteins. A textured finish offers an excellent grip, which is a must in the medical industry. These gloves are packed 100 box, and 10 boxes per case.<br><br><font color=""#0000FF""><u><strong>Features:</strong></u></font><br>&#13;
· 2.5 gloves or less per 100 tested had holes in them (2.5 AQL - acceptable quality level).<br>&#13;
· No MBTs, Thiurams used in the manufacturing process.<br>&#13;
· Complies with FDA Biocompatibility Guidance for Medical Devices.<br>&#13;
· Passes viral penetration test (ASTM F1671).<br>&#13;
· 510K / Approved for medical use (exam).<br><br><font color=""#0000FF""><u><strong>Specifications:</strong></u></font><br><strong>Finish:</strong> Textured<br><strong>Cuff:</strong> Beaded<br><strong>Type:</strong> Ambidextrous, non-sterile<br><strong>Thickness:</strong> 4.0 mil palm, 4.7 mil fingers, 4.0 mil cuff<br><strong>Tensile Strength:</strong> 19 Mpa (minimum)<br><strong>Elasticity/Elongation:</strong> 600% (minimum)"
"Nitrile Powder Free Disposable Gloves",HIG-N201-N205,"High Five Nitrile Food Grade Powder Free Disposable Gloves<br><em>(1000 powder-free 4.0 mil gloves per case)</em><br><strong>Regular Price: $92.00<br><font color=""#FF0000"">Sale Price: $65.71</font></strong><br><br>&#13;
These High Five nitrile food grade gloves are designed for unparalled sensitivity in general food handling tasks. They are powder free and blue with a 4 mil palm. Perfect for the food industry because of the textured fingers provide enhanced gripping power while the beaded cuff makes glove easy to put on and take off.  100 gloves come in a box, and there are 10 boxes per case. Take a look at our other <a href=""http://www.cleanfreak.com/Qstore/c000191.htm"">nitrile gloves</a> for other options.<br><br><font color=""#0000FF""><u><strong>Features:</strong></u></font><br>&#13;
· 4.0 AQL (acceptable quality level), which means 4 gloves or less out 100 tested had holes in them.<br>&#13;
· Component materials comply with FDA regulations for food contact.<br>&#13;
· Powder free, 4 mil blue industrial gloves hold up to the hardships associated with food handling.<br><br><font color=""#0000FF""><u><strong>Specifications:</strong></u></font><br><strong>Finish:</strong> Textured<br><strong>Cuff:</strong> Beaded<br><strong>Type:</strong> Ambidextrous, non-sterile<br><strong>Thickness:</strong> 5.0 mil palm, 5.5 mil fingers, 5.0 mil cuff<br><strong>Tensile Strength:</strong> 20.5 Mpa (minimum)<br><strong>Elasticity/Elongation:</strong> 500% (minimum)"
"High Five Vinyl Food Grade Gloves",HIG-V281-V284,"High Five Vinyl Food Grade Gloves<br><em>(1000 powder-free 4.0 mil gloves per case)</em><br><strong>Regular Price: $60.00<br><font color=""#FF0000"">Sale Price: $42.86</font></strong><br><br>&#13;
These High Five vinyl gloves are an economical alternative to some of our other <a href=""http://www.cleanfreak.com/Qstore/c000238.htm"">vinyl food grade gloves</a>.  These 9.5 inch long powder free gloves come 100 gloves per box, and 10 boxs per case.  <strong>That's 1000 food handling gloves at a low, low price!</strong> They are great for applications that do not require a medical grade glove, such as food prep, light cleaning, and general maintenance. Exceptional elasticity and tensile strength make this glove great for general purposes.<br><br>&#13;
If you are looking for a small pack of heavier duty gloves, please take a look at our <a href=""http://www.cleanfreak.com/Qstore/p002057.htm&#13;%0A"">green vinyl gloves</a>.<br><br><font color=""#0000FF""><u><strong>Features:</strong></u></font><br>&#13;
· 4.0 AQL (acceptable quality level), which means 4 gloves or less out 100 tested had holes in them.<br>&#13;
· Component materials comply with FDA regulations for food contact.<br>&#13;
· Powder free,  industrial vinyl gloves hold up to the hardships associated with food handling.<br>&#13;
· Exceeds ASTM D5250 standard, &amp; is ISO 9001 certified QMS.<br><br><font color=""#0000FF""><u><strong>Specifications:</strong></u></font><br><strong>Finish:</strong> Smooth <br><strong>Cuff:</strong> Beaded<br><strong>Type:</strong> Ambidextrous, non-sterile<br><strong>Thickness:</strong> 4.0 mil<br><strong>Tensile Strength:</strong> 20.5 Mpa (minimum)<br><strong>Elasticity/Elongation:</strong> 500% (minimum)"
"High Five Blue Vinyl Food Safe Gloves",HIG-V291-V294,"High Five Blue Vinyl Food Safe Processing Gloves<br><em>(1000 powder-free 4.0 mil gloves per case)</em><br><strong>Regular Price: $63.00<br><font color=""#FF0000"">Sale Price: $45.00</font></strong><br><br>&#13;
These High Five blue vinyl food processing gloves are powder free, and great for the everyday rigirs that are associated with the food processing industry. The blue color identifies gloves used for contamination control in food handling applications. These High Five gloves are exceptionally stretchy and offer a great fit compared to competitive vinyl gloves.   These 9.5 inch long powder free gloves come 100 gloves per box, and 10 boxs per case.  <strong>That's 1000 food safe gloves at a low, low price!</strong> If these gloves, are not quite what you're looking for, please take a look at our full line of <a href=""http://www.cleanfreak.com/Qstore/c000238.htm"">vinyl</a>, <a href=""http://www.cleanfreak.com/Qstore/c000191.htm"">nitrile</a>, &amp; <a href=""http://www.cleanfreak.com/Qstore/c000239.htm"">latex food grade gloves</a>.<br><br><font color=""#0000FF""><u><strong>Features:</strong></u></font><br>&#13;
· 4.0 AQL (acceptable quality level), which means 4 gloves or less out 100 tested had holes in them.<br>&#13;
· Component materials comply with FDA regulations for food contact.<br>&#13;
· Powder free,  industrial vinyl gloves hold up to the hardships associated with food handling.<br>&#13;
· Exceeds ASTM D5250 standard, &amp; is ISO 9001 certified QMS.<br><br><font color=""#0000FF""><u><strong>Specifications:</strong></u></font><br><strong>Finish:</strong> Smooth <br><strong>Cuff:</strong> Beaded<br><strong>Type:</strong> Ambidextrous, non-sterile<br><strong>Thickness:</strong> 4.0 mil<br><strong>Tensile Strength:</strong> 20.5 Mpa (minimum)<br><strong>Elasticity/Elongation:</strong> 600% (minimum)"
