"44 Gallon Trash Can",CON-4444GY,"44 Gallon Huskee Trash Can<br><em>(44 gallon trash container)</em><br><strong>Regular Price: $72.90<br><font color=""#FF0000"">Sale Price: $42.00</font></strong><br><br><strong><u>Optional Accessories:</u></strong><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p000839.htm"">44 Gallon Huskee Trash Receptacle Lid</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p000065.htm"">Continental Huskee Trash Can Dolly</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p002297.htm"">Trash Can Caddy Bag</a><br><br>&#13;
This quality Continental Huskee 44 gallon trash can comes as a nestable trash receptacle. When purchased with the <a href=""http://www.cleanfreak.com/Qstore/p000839.htm"">44 gallon Huskee lid</a>, these containers are then stackable. This trash can is made from the highest quality   resins with seamless construction, meeting all OSHA requirements. It is the ideal trash can for all applications, including residential, commercial, and industrial settings. The 44 gallon size is a medium sized trash can, which is slightly smaller than our <a href=""http://www.cleanfreak.com/Qstore/p000064.htm"">55 gallon Huskee trash container</a>, and slightly larger than our <a href=""http://www.cleanfreak.com/Qstore/p000062.htm"">32 gallon Huskee garbage can</a>.<br><br><strong>*Note:</strong> Please call us if you are ordering this item in bulk, as we can typically help out on the freight costs for larger quantity purchases.<br><br><font color=""#0000FF""><strong><u>Features:</u></strong></font><br>&#13;
· 44 gallon size is perfect for all applications.<br>&#13;
· Meets all OSHA requirements.<br>&#13;
· Commercial refuse disposal.<br>&#13;
· Ideal for industrial applications."
"55 Gallon Huskee Trash Container",CON-5500GY,"Continental Huskee 55 Gallon Trash Container<br><em>(55 gallon trash container)</em><br><strong>Regular Price: $112.06<br><font color=""#FF0000"">Sale Price: $66.30</font></strong><br><br>&#13;
This quality Continental Huskee 55 gallon trash container has molded engineered resins with seamless construction. It holds a <a href=""http://www.cleanfreak.com/Qstore/p002598.htm"">55 gallon trash bag</a> perfectly. The Huskee is a strong, long lasting receptacle used by virtually every industry. From food prep to foundries, from refuse to bio-hazard waste, the Huskee keeps the toughest refuse contained at all times. When purchased with a <a href=""http://www.cleanfreak.com/Qstore/p000840.htm"">55 gallon trash can lid</a>, and a <a href=""http://www.cleanfreak.com/Qstore/p000065.htm"">Continental trash can dolly</a>, not only can this trash container be transported anywhere, but it will keep anything contained along with the odors that may accompany that trash.<br><br>&#13;
Please take a look at our complete selection of <a href=""http://www.cleanfreak.com/Qstore/c000023.htm"">trash cans &amp; containers</a> for more options. For more accessories, please take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000270.htm"">trash can lids &amp; accessories</a>, which includes a <a href=""http://www.cleanfreak.com/Qstore/p002297.htm"">trash can caddy bag</a>, which can carry all your cleaning accessories.<br><br><strong>*Note:</strong> Please call us if you are ordering this item in bulk, as we can typically work out a better freight cost for larger quantity purchases.<br><br><font color=""#0000FF""><strong><u>Features:</u></strong></font><br>&#13;
· Stackable with lid on, nestable with lid off.<br>&#13;
· 55 gallon size is ideal for industrial applications.<br>&#13;
· Meets OSHA requirements for commercial refuse disposal.<br>&#13;
· Durable polyethylene body handles the abuse from residential, commercial, and industrial trash disposal."
"Continental 3255 Trash Can Dolly",CON-3255,"Continental Huskee 3255 Trash Can Dolly<br><em>(Fits 20, 32, 44 and 55 gallon containers)</em><br><strong>Regular Price: $73.12<br><font color=""#FF0000"">Sale Price: $48.05</font></strong><br><br>&#13;
This dolly fits onto the the <a href=""http://www.cleanfreak.com/Qstore/p000062.htm"">Huskee 32</a>, <a href=""http://www.cleanfreak.com/Qstore/p000063.htm"">44</a>, &amp; <a href=""http://www.cleanfreak.com/Qstore/p000064.htm"">55 gallon trash containers</a> that we have in stock. The 5 rotating casters wheel located on the bottom of the dolly make it extremely easy to wheel any one of these trash containers to the curb. For more sizes, and different brands, please check out our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000023.htm"">recycling and trash cans</a> and <a href=""http://www.cleanfreak.com/Qstore/c000270.htm"">trash can lids/accessories</a>.<br><br><font color=""#0000FF""><strong><u>Features:</u></strong></font><br>&#13;
· Black rugged structural plastic dolly.<br>&#13;
· Twist-on, twist-off without tools.<br>&#13;
· Fits on all Huskee trash containers.<br>&#13;
· 5 non-marking full swivel 3"" ball bearing casters."
"Continental Cleaning Cart",CON-184BL,"Blue Continental Cleaning Cart with Yellow Vinyl Bag<br><em>(Blue 3-shelf janitorial cart)</em><br><strong>Regular Price: $241.08<br><font color=""#FF0000"">Sale Price: $142.60</font></strong><br><br>&#13;
This ""top of the line"" janitorial cart is virtually indestructible with it's seamless, structural plastic design. While boasting the largest work space available in its class, Continental's cleaning cart is much quieter than metal units. The cart is blue in color and has molded-in plastic hooks to support the strong vinyl yellow bag. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000022.htm"">janitorial carts</a>, for metal, and other plastic models.<br><br><font color=""#0000FF""><strong><u>Features:</u></strong></font><br>&#13;
· Perfect for small or large accounts.<br>&#13;
· Two organizing shelves.<br>&#13;
· Smooth, easy to clean surface.<br>&#13;
· Loaded with features engineered to save you time and money.<br>&#13;
· Easy to assemble."
"Continental 10 qt. Plastic Pail ",CON-8110,"Continental 10 qt. Plastic Pail<br>&#13;
· 12 pails per case<br><em>(Comes in gray, red, or white)</em><br><strong>Regular Price: $134.64<br><font color=""#FF0000"">Sale Price: $85.92</font></strong><br><br>&#13;
These 10 quart plastic pails from Continental, have a pouring spout molded in the side. The plastic construction resists acid, alkaline, chemicals and cleaning compounds. Insulated steel bail handle is continuously looped around bail ear preventing separation from buckets. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000254.htm"">plastic pails &amp; buckets</a> for other options.<br><br><strong><font color=""#0000FF""><u>Features:</u></font></strong><br>&#13;
· Available in Gray, Red, White<br>&#13;
· 12 pails per case<br>"
"Continental 14 quart Plastic Pail/Bucket",CON-8114,"Continental 14 quart Plastic Pail/Bucket<br>&#13;
· 6 pails per case<br><em>(Comes in gray, red, or white)</em><br><strong>Regular Price: $105.60<br><font color=""#FF0000"">Sale Price: $67.32</font></strong><br><br>&#13;
This 14 quart plastic pail/bucket has a pouring spout molded in the side. Great for use with <a href=""http://www.cleanfreak.com/Qstore/c000224.htm"">degreasing solutions</a> or plain <a href=""http://www.cleanfreak.com/Qstore/c000008.htm"">floor soaps</a>. We also recommend using this bucket for washing and cleaning cars, trucks, and SUVs. The plastic construction resists acid, alkaline, chemicals and cleaning compounds. The handle is reinforced to guarantee long life.<br><br>&#13;
Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000254.htm"">plastic pails &amp; buckets</a> for other options including a more economical and smaller bucket, like our <a href=""http://www.cleanfreak.com/Qstore/p000067.htm"">Continental 10 qt. plastic pail</a>.<br><br><strong><font color=""#0000FF""><u>Features:</u></font></strong><br>&#13;
· Available in Gray, Red, White<br>&#13;
· 6 pails per case<br>"
"Continental Industrial Plastic Dust Pan",CON-712,"Continental Industrial Plastic Dust Pan<br><em>(Thin front edge for maximum dirt pick up)</em><br><strong>Regular Price: $5.99<br><font color=""#FF0000"">Sale Price: $3.72</font></strong><br><br>&#13;
This continental dust pan is a commercial dust pan made of durable plastic, which provide years of service. These dust pans have a unique thin sweep edge eliminating repeated sweeping. For use with our <a href=""http://www.cleanfreak.com/Qstore/p000044.htm"">lobby dust pan broom</a>. If you are looking for a different style dust pan, or a broom, please take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000024.htm"">dust pans &amp; brooms</a>.<br><br><strong><font color=""#0000FF""><u>Features:</u></font></strong><br>&#13;
· Available in black only<br>&#13;
· 12"" wide, ribbed for strength "
"Rubbermaid 50 Gallon Trash Container",SAA-5231325,"Rubbermaid Tilt N' Wheel 50 Gallon Grey Trash Container<br><em>(50 gallon trash container)</em><br>&#13;
· 8"" wheels afford easy mobility, even over steps or curbing<br><strong>Regular Price: $138.89<br><font color=""#FF0000"">Sale Price: $111.40</font></strong><br><br>&#13;
This 50 gallon containers special double reinforced panel construction make it tough and durable. The heavy-duty eight inch non-marking  wheels and full width handle allow    easy maneuverability. The attached hinged lid opens easily as receptacle is    tipped forward for emptying, and closes again when lifted back. Because the hinged lid remains    attached, it is never lost or misplaced. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000023.htm"">trash cans</a> for other options.<br><br><font color=""#0000FF""><b><u>Features:</u></b></font><br>&#13;
· Hinged lid<br>   &#13;
· 8"" heavy-duty non-marking wheels<br>&#13;
· Molded-in axle retainer adds strength<br><br><font color=""#0000FF""><b><u>Specifications:</u></b></font><br><strong>Dimensions:</strong> 23-3/8"" W x 28-1/2"" L x 36-1/2"" H<br><strong>Capacity:</strong> 50 gallons<br><strong>Weight:</strong> 44 pounds"
"Continental Side Press Mop Bucket",CON-335-312YW,"Continental 35qt. Yellow Mop Bucket w/ Side Press Wringer<br><em>(Side press wringer reduces user fatigue)</em><br>&#13;
· 35 qt. bucket<br><strong>Regular Price: $89.96<br><font color=""#FF0000"">Sale Price: $64.15&#13;
</font></strong><br><br>&#13;
This Continental mop bucket with side press wringer has a splash guard that is designed to give maximum performance and reduce user fatigue. The taller bucket design allows for wringing out your <a href=""http://www.cleanfreak.com/Qstore/c000011.htm"">wet mops</a> with less bending. Flared side walls give a much larger mop target area. The bail rests outside of the bucket, which keeps it cleaner for the user. Wringers are designed with smooth skin for a cleaner appearance. We offer side press wringers for the light-duty jobs and down press wringers for the cleaning professional in our full section of <a href=""http://www.cleanfreak.com/Qstore/c000012.htm"">mop buckets and wringers</a>.<br><br><font color=""#0000FF""><strong><u>Features:</u></strong></font><br>&#13;
· 35 qt. bucket with 3"" casters and SW10 wringer.<br>&#13;
· Wringer and bucket are balanced and bail handle allows lifting even with wringer in place.<br>&#13;
· Standard with 3"" non-marking casters."
"Down Press Mop Bucket",CON-335-37YW,"Continental 35qt. Yellow Mop Bucket w/ Down Press Wringer<br><em>(Down press wringers outlast sidepress models 2 to 1)</em><br>&#13;
· 35 qt. bucket<br><strong>Regular Price: $180.56<br><font color=""#FF0000"">Sale Price: $106.79</font></strong><br><br>&#13;
This Continental mop buckets with down press wringer comes standard with a splash guard bucket, that is designed to give maximum performance and reduce user    fatigue. Down press wringers are typically associated with the true cleaning professionals, because they outlast side press wringers over 2 to 1.  The wringer and bucket are balanced and the bail handle even allows you to lift with the wringer in place.  This 35 quart bucket has falred sides and 3"" non-marking casters. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000012.htm"">mop buckets and wringers</a> for models with other options.<br><br><font color=""#0000FF""><strong><u>Features:</u></strong></font><br>&#13;
· 35 qt. bucket with 3"" casters and SW10 wringer.<br>&#13;
· Wringer and bucket are balanced and bail handle allows lifting even with wringer in place.<br>&#13;
· Standard with 3"" non-marking casters."
"Rest Rooms Closed 2-Sided Floor Sign",NOR-NP-27069,"White 2-Sided Rest Rooms Closed Floor Sign<br><em>(2-sided easel style floor sign)</em><br><b>Regular Price: $17.56<br><font color=""#FF0000"">Sale Price: $10.98</font></b><br><br>&#13;
This white floor sign is an easel style sign, which folds flat for storage, and is designed to hang on most <a href=""http://www.cleanfreak.com/Qstore/c000022.htm"">cleaning and janitorial carts</a>. It is made from 100%  plastic, and comes with a unique hinge to prevent over extension and pinching. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000021.htm"">floor safety signs</a>, including our <a href=""http://www.cleanfreak.com/Qstore/p000035.htm"">2-sided yellow wet floor sign</a>."
"Two Shelf Utility Janitorial Cart",CON-5805GY,"Continental Gray 2 Shelf Utility Janitorial Cart<br><em>(Great for transporting up to 200 lbs.)</em><br><strong>Regular Price: $287.84<br><font color=""#FF0000"">Sale Price: $185.00</font></strong><br><br>&#13;
This Continental utility cart is manufactured of high-density structural plastic. This cart cannot rust or dent like comparable models made of metal. Structural plastic will not crack or chip and because the color is    molded all the way through, it can't scratch off. The 5805 utility carts each come as a two-shelf model.    Rated at 200 pounds per shelf, these utility carts really mean business. They have 5"" gray non-marking casters (two fixed tracking casters and two swivel casters) for increased maneuverability, ensuring safe sharp turns and steady control. The cart measures 40"" long x 25"" wide x 33"" tall. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000022.htm"">janitorial &amp; utility carts</a>, for other options."
"Mobile Ingredients Bin - 26 Gallon",CON-9326WH,"Continental Mobile Ingredient Bin<br><em>(26 gallon capacity)</em><br><strong>Regular Price: $396.64<br><font color=""#FF0000"">Sale Price: $255.00</font></strong><br><br>&#13;
This Continental mobile ingredients bin has a unique two-section lid that prevents cross contamination by allowing front lid to slide underneath the rear, preventing it from pulling debris off the    rear lid into food being stored. The ingredients bin is great for storing thins like flour or grain. The body is constructed of durable smooth plastic, giving way to seamless walls and round corners. Simple design makes    cleaning easy and thorough. For other food handling bins, take a look at our <a href=""http://www.cleanfreak.com/Qstore/p000079.htm"">vegetable &amp; fruit crisper bin</a>, which is located in our <a href=""http://www.cleanfreak.com/Qstore/c000022.htm"">janitorial carts</a> section.<br><br><font color=""#0000FF""><strong><u>Features:</u></strong></font><br>&#13;
· 2 fixed &amp; 2 swivel 3"" non-marking casters for fingertip maneuverability.<br>&#13;
· A variety of uses for this versatile NSF listed mobile ingredients bin.<br>&#13;
· Hinged clear sliding lids protect the contents of this 26 gallon bin.<br>&#13;
· 28"" x 16"" x 30"" container dimensions."
"Vegetable & Fruit Crisper Bin w/ Lid",CON-2807WH,"Continental Vegetable &amp; Fruit Crisper Bin<br><em>(32 gallon bin with Lid)</em><br><strong>Regular Price: $410.26<br><font color=""#FF0000"">Sale Price: $263.75</font></strong><br><br>&#13;
Continental's vegetable &amp; fruit crisper is the ideal storage and processing container for vegetables, meat, poultry and fish. Its space saving, square design, allows it to fit underneath standard counters.  The square design has a lower profile and is more stable than round containers.  The crisper comes complete with the dolly, base container, perforated liner, lid and drain spigot. Easily transports produce from prep area to the viewing area. Twist-on, twist-off dolly allows for easy mobility, even when full. The convenient drain faucet eliminates lifting and tipping when draining the contents, especially handy when washing large volumes of fruits or vegetables. Continental Crisper bins are made of USDA accepted materials and comply with FDA regulations.<br><br>&#13;
This vegetable &amp; fruit crisper bin is often used in restaurants and food prep areas where you need to keep these items fresher for longer periods of time. <span class=""mContent"">This crisper will not only lengthen the life of your food, but it will also help preserve the firmness or crispness, as well as the taste and the healthy benefits, of your vegetables and fruits.<br><br>&#13;
We place this cart in our <a href=""http://www.cleanfreak.com/Qstore/c000022.htm"">janitorial carts</a> section, along with our <a href=""http://www.cleanfreak.com/Qstore/p000078.htm"">mobile ingredients bin</a>.<br><br><font color=""#0000FF""><strong><u>Features:</u></strong></font><br>&#13;
· Make your healthy food choices last longer.<br>&#13;
· 32 gallon crisper bin with dolly and spigot assembly  with lid.<br>&#13;
· Fruits &amp; vegetables stay fresher for longer periods of time.<br>&#13;
· Built-in drain makes it extremely easy to wash large quantities of produce quickly.<br>&#13;
· Crisper is made from 100% accepted USDA materials, and complies with all FDA regulations.</span>"
"Black Laundry & Trash Tilt Truck",CON-5840BK,"Continental Tilt Truck Laundry &amp; Trash Cart<br><em>(Holds up to 750 pounds, or 5/8 cubic yard) </em><br><strong>Regular Price: $1025.62<br><font color=""#FF0000"">Sale Price: $659.50</font></strong><br><br>&#13;
This Continental black tilt truck features a one-piece extra-strong seamless industrial plastic construction. Inset wheel placement prevents wall and door damage and allows for stacking units when not in use. Molded plastic handles provide ergonomics, increasing comfort and control. Three strategically positioned hand grips make dumping these trucks a breeze. The tilt truck itself can hold up to 750 pounds of either trash or laundry, depending on how you choose to use the cart. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000022.htm"">janitorial &amp; laundry carts</a> for other options. We do have a <a href=""http://www.cleanfreak.com/Qstore/p001815.htm"">blue recycling tilt truck</a> available as well, that has the same capacities as this unit, but is meant specifically for collecting recycled materials.<br><br>&#13;
Please give us a call on bulk orders, as we can usually offer special pricing, and great freight rates on multiple units!<br><br><font color=""#0000FF""><strong><u>Features:</u></strong></font><br>&#13;
· Holds up to 750 pounds or a 5/8 cubic yard of laundry or garbage.<br>&#13;
· 13.6 bushel, 126 gallon.<br>&#13;
· 12 gauge, 7/8"" reinforced welded steel frame.<br>&#13;
· Dimensions: 63¼"" L x 28½"" W x 38"" H."
"Handheld Pad Holding Scrubber",SAI-47583,"Handheld Utility Pad Holding Scrubber<br><em>(For use with any utility pad)</em><br>&#13;
· Holds one 6"" x 9"" x .25"" pad<br><strong>Regular Price: $8.95<br><font color=""#FF0000"">Sale Price: $5.60</font></strong><br><br>&#13;
This velcro pad holder fits all of our <a href=""http://www.cleanfreak.com/Qstore/c000027.htm"">handheld utility pads</a>. When used in combination together, they can be used for stripping or detailing. The pads are washable, reusable, and made for use on both sides, extending the scrubbing area you can use them on. The body of this pad holder is made of nearly indestructible plastic, and should last a lifetime.<br><br> &#13;
The options we have available, are our <a href=""http://www.cleanfreak.com/Qstore/p002078.htm"">white</a>, <a href=""http://www.cleanfreak.com/Qstore/p000092.htm"">green</a>, and <a href=""http://www.cleanfreak.com/Qstore/p002079.htm"">black utility strip hand pads</a>."
"Octopus Black Utility Stripping Pads",AME-541040,"Octopus Coarse Handheld Stripping Pad<br><em>(5 black utility pads per box)</em><br>&#13;
· 4.5"" x 10"" x 1"" pads<br><strong>Regular Price: $9.95<br><font color=""#FF0000"">Sale Price: $5.70</font></strong><br><br>&#13;
These black, coarse heavy duty Octopus stripping pads fit directly onto our <a href=""http://www.cleanfreak.com/Qstore/p002080.htm"">handheld utility pad holder</a>, or our <a href=""http://www.cleanfreak.com/Qstore/p001802.htm"">swivel utility pad holder</a>. These pads are the perfect addition to any floor stripping application. They can get into those hard to reach areas, where one of our <a href=""http://www.cleanfreak.com/Qstore/c000080.htm"">low speed rotary buffers</a> with a <a href=""http://www.cleanfreak.com/Qstore/c000105.htm"">stripping pad</a> can't go. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000027.htm"">handheld &amp; utility pads</a> for other options.<br><br><font color=""#0000FF""><strong><u>Features:</u></strong></font><br>   &#13;
· These pads are designed for the removal of the toughest coats of paint &amp; varnish.<br>&#13;
· Can be washed to be reused over &amp; over, Octopus pads outlast steel wool by far.<br>&#13;
· 4-1/2"" x 10"" surface area for scrubbing underneath counters, and into corners."
"Medium Duty Blue Octopus Scrub Pads",AME-541020,"Medium Duty Handheld Blue Scrubbing Pads<br><em>(5 blue utility pads per box)</em><br>&#13;
· 4.5"" x 10"" x 1"" pads<br><strong>Regular Price: $9.95<br><font color=""#FF0000"">Sale Price: $5.70</font></strong><br><br>&#13;
These blue medium duty octopus scrubbing pads will tackle the most difficult paint and varnish removal jobs. The 4-1/2"" x 10"" pad fits perfectly onto our <a href=""http://www.cleanfreak.com/Qstore/p002080.htm"">handheld</a>, or our <a href=""http://www.cleanfreak.com/Qstore/p001802.htm"">swivel utility pad holder</a>. All of our <a href=""http://www.cleanfreak.com/Qstore/c000027.htm"">octopus utility pads</a> are washable and reusable for endurance.<br><br>&#13;
This blue pad performs spectacularly well on wax finished floors, when used in combination with one of our <a href=""http://www.cleanfreak.com/Qstore/c000224.htm"">degreasing solutions</a>. These pads can be used in general housekeeping applications, and thrown away when finished, or washed and cleaned for reusability. For a more aggressive pad commonly used in stripping applications, take a look at our <a href=""http://www.cleanfreak.com/Qstore/p000086.htm"">coarse black octopus utility pads</a>."
"General Purpose Green Handheld Scrub Pad",AME-510114,"General Purpose Green Handheld Scrub Pad<br><em>(10 green handheld pads per box)</em><br>&#13;
· 6"" x 9"" x .25"" pads<br><strong>Regular Price: $6.95<br><font color=""#FF0000"">Sale Price: $4.75</font></strong><br><br>&#13;
This 6"" x 9"" thin green pad is perfect for getting into difficult or small areas. It fits directly onto our <a href=""http://www.cleanfreak.com/Qstore/p000084.htm"">handheld pad holding scrubber</a>.  The green pad is washable, reusable, and can be used on both sides for longevity. It has many different household and commercial scrubbing purposes. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000027.htm"">handheld &amp; utility pads</a> for other options."
